"agn_id","code","name","address_1","address_2","city","state","zip","phone","fax","url","rgn_id"
"1490","NJDYFSHa","New Jersey - Dept Youth and Family Services - Hampton","53 Fontage Rd","","Hampton","NJ","08827","908-730-7782","","","1007"
"1491","NJDYFSE","New Jersey - DYFS - Elizabeth, NJ","80 West Grand St","","Elizabeth","NJ","07202","908-820-3000","","","1007"
"1492","PAPCHS","Pennsylvania - Potter County Human Services","62 North Street","","Roulette","PA","16746","800-800-2560","814-544-9062","","1007"
"1493","MOCCS","Missouri - Christian County Services","4715 N Towne Centre Dr","","Ozark","MO","65721","417-581-7511","","","1007"
"1494","FLDO","Florida - Devereux - Orlando","1010 Executive Center Drive","","Orlando","FL","32803","407-367-1539","866-670-0370","","1007"
"1495","COAA","Colorado - Adoption Alliance","2121 S. Oneida St","Suite 420","Denver","CO","80224","303-584-9900","","","1007"
"1496","PAFSN","Pennsylvania - Family Services of Northwest PA","13378 Dunham Rd","","Meadville","PA","16335","814-724-4800","","","1007"
"1497","KSY","Youthville","405 S. Clairborne","Ste 2","Olathe","KS","66062","913-390-7816","","","1007"
"1498","ACCO","Adoption Choices of Colorado","35715 U.S. Highway 40","Suite 105-D","Evergreen","CO","80439","800-898-6028","","http://www.adoptionchoices.org/","1007"
"1499","ILLCFSB","Illinois - Lutheran Child and Family Services - Belleville","317 West Main St","","Belleville","IL","62220","618-234-8904","","","1007"
"1500","NJDYFSL","New Jersey - DYFS - Lawrenceville","3131 Princeton Pike","Building 6","Lawrenceville","NJ","08648","","","","1007"
"1501","AZCCSS","Arizona - Catholic Community Services - Safford","111 Street","","Safford","AZ","85546","928-348-4895","","","1007"
"1502","TNC","Tennessee - Camelot","103 Donner Drive","","Oak Ridge","TN","37830","865-481-3972","","","1007"
"1503","NYLW","Leake and Watts","1529-35 Williamsbridge Road","","Bronx","NY","10461","718-794-8490","","","1007"
"1504","VACHS","Children's Home Society - Richmond","4200 Fitzhugh Avenue","","Richmond","VA","23230","804-353-0191","804-353-7451","","1007"
"1505","FLFFHA","Florida - Forever Families Homestudy Agency","PO Box 1195","","Goldenrod","FL","32733","407-977-8639","","","1007"
"1506","NJALCS","New Jersey - A Loving Choice - Shrewsbury","PO Box 7612","","Shrewsbury","NJ","07702","732-224-0924","732-842-1740","","1007"
"1507","NYCHP","New York - The Children's Home - Poughkeepsie","10 Children's Way","","Poughkeepsie","NY","12601","845-452-1420","","","1007"
"1508","INDCSBC","Indiana - DCS - Boone County","953 Monument Drive","","Lebanon","IN","46052","765-482-1630","","","1007"
"1509","DFCS","Division of Family and Children Services","1300 West Baker Highway","","Douglas","GA","31534","912-389-4286","","","1007"
"1510","PASHC","Pennsylvania - Sanctuary House - Carlisle","52 East High Street","","Carlisle","PA","17013","717-241-6900","717-241-5100","","1007"
"1511","PAKPD","Pennsylvania - Kids Peace - Doylestown","10 S Clinton St","Suite 304","Doylestown","PA","18901","215-348-3400","","","1007"
"1512","GADFCSW","Georgia - DFCS - Walton County","P.O. Box 927","","Monroe","GA","30052","770-207-4033","","","1007"
"1513","NYYGBCI","New York - You Gotta Believe - Coney Island","1728 Mermaid Avenue","","Coney Island","NY","11224","718-372-3003","718-372-3033","","1007"
"1514","SFFH","Florida Homestudies","907 Cattlemen Road","","Sarasota","FL","34293","941-342-8189","","","1007"
"1515","NJBC","New Jersey - Bergen Central","240 Firsch Court","","Paramus","NJ","07652","201-291-0579","","","1007"
"1516","FLLSPC","Florida - Lutheran Services - Port Charlotte","21175 Olean Blvd","","Port Charlotte","FL","33952","941-613-3911","941-613-3880","","1007"
"1517","FLKFF","Kids First of Florida","1726 Kingsley Avenue","Suite 2","Orange Park","FL","32073","904-278-5644","904-278-2092","","1007"
"1518","NVPA","Premier Adoption","590 W Mesquite Blvd","202B","Mesquite","NV","89027","702-346-4922","702-346-3099","",""
"1519","KYDCBS","Kentucky DCBS Frankfort","275 E Main St","","Frankfort","KY","40621","502-595-3274","","","1007"
"1520","MICSSJ","Michigan - Catholic Social Services - Jonesville","578 Olds Rd","","Jonesville","MI","49250","517-849-8020","","","1007"
"1521","CTAFH","Adoptions from the Heart - CT","2389 Main Street","","Glastonbury","CT","06033","860-657-2626","","","1007"
"1522","NYCCTR","New York - Catholic Charities Toomey Residential","1654 W Onondaga","","Syracuse","NY","13204","315-424-1845","","","1007"
"1523","MSHHAP","Mississippi - Harden House Adoption Program","19975 Seaway Road","Suite A220","Gulfport","MS","39202","228-896-1128","","","1007"
"1524","KYHTH","Kentucky - Heart To Home","413 Meadow Valley","","Lexington","KY","40515","859-489-3055","","","1007"
"1525","OHCCP","Ohio - Catholic Charities Parmadale","6753 State Rd","","Parma","OH","44134","440-843-5508","","","1007"
"1526","GADFCSL","Georgia - Dept of Families and Children - Liberty Co","508 North Main St","PO Box 7100","Hinesville","GA","31310","912-370-2555","912-370-2525","","1007"
"1527","NJDYFSNE","Division of Youth and Family Services-Newark","153 Halsey Street","","Newark","NJ","07107","973-648-7490","","","1007"
"1528","NYCCB","Catholic Charities - Buffalo","525 Washington St.","","Buffalo","NY","14203","","","","1007"
"1529","NYKP","Kidspeace","1 East Ave. Suite 23","","Lockport","NY","14094","","","","1007"
"1530","INDCSA","Indiana - Dept Child Services - Allen County","201 Rudisill Blvd","","Fort Wayne","IN","46801","","","","1007"
"1531","AKDHSSJ","Alaska - Dept of Health and Social Svs - Juneau","PO Box 110631","","Juneau","AK","99811","907-465-3740","","","1007"
"1532","VTLFCJ","Lund Family Center - Jacksonville","PO Box 953","","Jacksonville","VT","05342","802-324-0940","802-861-6460","","1007"
"1533","VACCEA","Virginia - Catholic Carities of Eastern VA","3804 Poplar Hill Road","Ste A","Chesapeake","VA","23321","757-484-0703","757-484-1096","","1007"
"1534","ORCFA","Christian Family Adoptions - Oregon","6040 SE Belmont","","Portland","OR","97215","503-232-1211","503-232-4756","",""
"1535","PADAFC","Daikon Adoption and Foster Care","960 Century Drive","","Mechanicsburg","PA","17055","717-795-0320","717-795-0445","www.daikon.org",""
"1536","NEKVC","Nebraska - KVC","825 M St","Suite 100","Lincoln","NE","68512","402-742-8821","402-477-0081","","1007"
"1537","KYDCBSD","Kentucky DCBS - Danville","1714 Perryville RD","Suite 550","Danville","KY","40422","","","",""
"1538","GADFCW","Department of Children and Families - Wayne County","243 n brunswick st","","Jesup","GA","31545","","","",""
"1539","HICI","Hawaii Child International","1168 Waimanu Street","","Honolulu","HI","96814","808-589-2367","808-593-2247","","1007"
"1540","IACNC","Independent Adoption Center- Raleigh","11030 Raven Ridge Rd.","Suite 109","Raleigh","NC","27614","919-676-6288","","","1007"
"1541","GADFCSB","Georgia - DFCS - Bartow County","PO Box 818","","Cartersville","GA","30165","404-387-2855","","","1007"
"1542","UTANB","Utah - A New Beginning","649 Oak Lane","","Kaysville","UT","84037","208-206-5918","","","1007"
"1543","NYBFCA","Berkshire Farm Center and Services for Youth","500 New Karner Rd","","Albany","NY","12205","518-456-1969","518-456-8686","","1007"
"1544","ChristAC","Christian Adoption Consultants","x","x","x","IN","11111","","","http://www.christianadoptionconsultants.com/","1008"
"1545","MOMA","Missouri - Missouri Alliance","1830 Gorman","","St. Louis","MO","63141","314-991-1737","","","1007"
"1546","NVTN","New Vision","5213 Limber Dr","Ste 410","Nashville","TN","37211","615-445-8711","","","1007"
"1547","FLKID","Kids in Distress","819 NE 26 Street","","Wilton Manors","FL","33021","954-390-7654","954-567-5515","","1007"
"1548","CCMDB","Catholic Charities- Maryland","2601 N. Howard St","Suite 200","Baltimore","MD","21218","410-659-4036","410-659-4060","","1007"
"1549","VTDCFM","Vermont - Dept of Children and Families - Morrisville","Professional Drive","","Morrisville","VT","05661","802-888-4576","","",""
"1550","FLFRC","Florida - Family Resource Center","155 South Miami Avenue","Suite 400","Miami","FL","33130","305-960-5523","305-374-6112","",""
"1551","NYAA","New York - Ametz Adoption","120 Wall St","Suite 12","New York","NY","10005","212-558-9949","","","1007"
"1552","ORAFFECS","Oregon - A Family For Every Child - Springfield","880 Beltline Road","","Springfield","OR","97477","541-343-2856","","",""
"1553","FLCHSS","Children's Home Society-Sanford","2921 North Orlando Drive","","Sanford","FL","32373","407-268-9277","407-324-7121","",""
"1554","AASF","Adoption Affiliates of South Florida","P.O. Box 56-6422","","Miami","FL","33256","305-666-7374","","http://adoptionaffiliates.tripod.com/index.html","1007"
"1555","NYBVS","New York - Baker Victory Services","780 Ridge Road","","Lackawanna","NY","14218","716-828-9556","716-828-9503","","1007"
"1556","SCBCS","Bethany Christian Services, USA LLC","1113 44th Avenue N.","Suite 304","Myrtle Beach","SC","29577","843-839-5433","843-839-4555","","1007"
"1557","FLSFLAS","Florida - Southern Florida Adoption Services","122 SW 35th Terr","","Cape Coral","FL","33914","239-542-0633","","","1007"
"1558","FLSSAHSS","Florida - Sunshine State Adoption and Home Study Services","1344 Vassar St","","Orlando","FL","32804","407-422-9136","321-445-4173","","1007"
"1559","VADCHSCCF","Department of Community & Human Services Center for Children","2525 Mount Vernon Ave","","Alexandria","VA","22301","703-746-5722","703-746-5978","","1007"
"1560","NYMCFC","New York - Monroe County Foster Care","111 Westfall Road","Room 416/456","Rochester","NY","14623","585-753-6054","","","1007"
"1561","NJDYFSA","DYFS, Middlesex Central","301 Blair Road","","Avenelle","NJ","07001","732-388-7959","732-882-0813","","1007"
"1562","PACCPI","Pennsylvania - Catholic Charities of Pittsburgh","624 Clyde Street","","Pittsburgh","PA","15213","412-682-4410","412-682-4464","","1007"
"1563","MICSSW","Catholic Social Services of Washtenaw","180 West Michigan Avenue","Suite 403","Jackson","MI","49201","517-782-2754","517-782-1160","www.csswashtenaw.org","1007"
"1564","OACCS","Allen County Children Services","123 W. Spring St","","Lima","OH","45801","419-227-8590","","","1007"
"1565","ILDCFSG","Department of Children and Family Services","800 West Roosevelt","Building D","Glenellyn","IL","60137","630-790-6809","","",""
"1566","NJDYFSW","New Jersey - Dept of Youth and Family Services - Willingboro","200 Campbell Drive","","Willingboro","NJ","08046","609-880-9300","609-880-0310","","1007"
"1567","KYSCSM","Kentucky - Sunrise Children's Services - Morehead","2495 Cranston Road","","Morehead","KY","40351","606-784-5582","606-780-9128","http://www.sunrise.org/sunrise","1007"
"1568","ILCHAB","Illinois - Children's Home and Aid - Belleville","East A Street","","Belleville","IL","62220","618-235-5335","618-235-5969","","1007"
"1569","FLCT","Florida - Camelot - Tampa","5520 W Idlewild Ave","","Tampa","FL","33634","","813-901-3492","","1007"
"1570","VASAHNN","Virginia - Shore Adoption with Hope - Newport News","111 Street","","Newport News","VA","23604","804-684-2555","","http://shoreadoptionservices.org/","1007"
"1571","FLHCCFP","Florida - Hybiscus Children's Center - Fort Pierce","2920 South 25 Street","","Fort Pierce","FL","34945","","","","1007"
"1572","NVDCFSLV","Nevada - Dept of Child and Family Services - Las Vegas","121 S Martin Luther Blvd","","Las Vegas","NV","89130","","","","1007"
"1573","DEABCFOC","Delaware - A Better Chance for Our Children","621 North DuPont Highway","","Milford","DE","19963","302-725-5008","302-725-5164","","1007"
"1574","VTAAS","Vermont - Adoption Advocates - Shulburne","521 Webster Rd","","Shulburne","VT","05402","802-985-8289","","","1007"
"1575","CODHSGC","Colorado - Dept of Human Services - Garfield County","195 W 14th Street","","Rifle","CO","81650","970-625-5282","","","1007"
"1576","FLCPCD","Florida - Community Partnership for Children - Daytona","160 N Beach St","","Daytona","FL","32114","386-589-7260","386-238-4860","","1007"
"1577","DTF","Devereux Therapheutic Foster Care","688 Main Street","","Holden","MA","01520","508-829-6769","","","1000"
"1578","VTBCSV","Vermont - Bethany Christian Services - Vergennes","PO Box 102","","Vergennes","VT","05491","802-877-6500","802-877-6506","","1007"
"1579","KYBL","Kentucky - Bellewood - Louisville","Bardstown Road","","Louisville","KY","40201","502-451-1926","502-451-1859","","1007"
"1580","ILGHR","Illinois - Generations of Hope - Rantoul","1600 Fairway Dr","","Rantoul","IL","61866","217-893-4673","","","1007"
"1581","FLPHPBG","Place of Hope","9078 Isaiah Lane","","Palm Beach Garden","FL","33418","561-775-7195","","","1007"
"1582","NYMF","Mercy First","6301 12th Ave,","","Brooklyn","NY","11219","718-232-1500","","mercyfirst.org","1007"
"1583","INDCSL","Indiana - Dept of Child Services - Lawrenceburg","230 Mary Ave","Suite 150","Lawrenceburg","IN","47025","812-537-5131","812-537-8890","","1007"
"1584","PAAALA","All About Love Adoptions","Strasburg Road","","Coatesville","PA","19401","610-429-1001","","","1007"
"1585","NCDSSHC","North Carolina - DSS - Hoke County","3145 Magnolia Street","","Raeford","NC","28376","910-875-8725","","","1007"
"1586","MOCDA","Missouri - Children's Division - Ava","603 NW 12th Ave, Bldg E","PO Box 187","Ava","MO","65608","417-683-4817","417-683-6151","","1007"
"1587","NYCGS","Catholic Guardian Society","11111","","Bronx","NY","11111","","","",""
"1588","TXDFPSK","Texas - Dept of Family and Protective Services - Killeen","405 Elms Road","","Killeen","TX","46542","254-526-9011","","","1007"
"1589","MNDSASR","Minnesota - Downeyside Adoptions - Sauk Rapids","1637 4th Avenue North","","Sauk Rapids","MN","56379","320-240-1433","320-240-1532","","1007"
"1590","CACWSSDC","California - Child Welfare Services - San Diego County","463 N Midway","","Escondido","CA","92027","760-739-6147","760-480-5412","","1007"
"1591","UTDCFSM","Utah - Dept of Child and Family Services - Murray","6100 Fashion Place Blvd","","Murray","UT","84107","801-755-7162","","","1007"
"1592","NYNPCJ","New York - Northeast Parent and Child - Johnstown","Route 30","","Johnstown","NY","12095","518-736-1780","","","1007"
"1593","MIBCSEL","Michigan - Bethany Christian Services - East Lansing","612 W Lake Lansing Rd","Suite 600","East Lansing","MI","48823","517-336-0191","","","1007"
"1594","TNDCSDC","Tennessee - Dept of Child Services - Davidson County","289 Plus Park Blvd","","Nashville","TN","37217","615-360-4458","615-360-9049","","1007"
"1595","NYFCC","New York - Family Connections - Cortland","156 Port Watson St","P.O. Box 5555","Cortland","NY","13045","607-756-6574","607-756-0373","","1007"
"1596","CSSM","Children's Service Society","620 S 76th Street","Suite 120","Milwaukee","WI","53214","414-477-1449","414-453-2538","",""
"1597","DCFS-LCR","DCFS - Lake Charles Region","4250 5th Avenue","","Lake Charles","LA","70607","337-475-3050","337-475-3074","","1007"
"1598","PAETF","Pennsylvania - Elwyn Treatment Foster","1 Winding Way","Monroe Office Building, Suite 104","Philadelphia","PA","19131","215-578-3100","","","1007"
"1599","MIDHSMC","Michigan - Dept of Human Services - Monroe County","903 S. Telegraph Road","","Monroe","MI","48161","734-625-0326","","","1007"
"1600","GADFCS-BC","Department of Family Children Services (Baldwin County)","154 Roberson Mill Road","","Milledgeville","GA","31061","478-952-4787","706-497-6911","","1007"
"1601","VAAFH","Adoptions from the Heart - Chesapeake","1407 Stephanie Way","","Chesapeake","VA","23320","757-361-0008","757-361-9222","","1007"
